date,atemperature,ltemperature,sunshine,sonw(accumulated),htemperature,snow,windSpeed(m/s),humidity(%)
2017/12/3,0.2,-3.4,2.0,2,2.8,2,2.5,78
2017/12/4,-0.1,-2.5,8.1,1,2.5,1,2.1,56
2017/12/5,-1.6,-4.5,1.8,24,1.4,24,3.4,79
2017/12/6,-4.9,-6.8,2.2,22,-3.3,0,2.0,66
2017/12/7,-3.9,-7.4,3.9,17,-1.4,0,1.4,62
2017/12/8,-3.7,-6.2,3.1,36,-0.3,22,3.2,78
2017/12/9,-4.7,-9.0,5.4,34,-0.9,0,1.9,62
2017/12/10,-1.6,-4.5,5.0,27,0.6,2,2.5,65
2017/12/11,2.9,-1.9,3.5,27,7.2,0,3.8,72
2017/12/12,-3.0,-4.7,2.2,19,0.2,2,3.0,60
2017/12/13,-0.5,-5.0,3.2,19,2.7,0,2.9,57
2017/12/14,0.8,-1.4,6.3,18,3.1,0,3.1,57
2017/12/15,0.3,-2.0,0.2,18,2.5,0,1.5,61
2017/12/16,-1.9,-6.2,0.7,26,0.0,9,2.6,73
2017/12/17,-4.4,-7.6,6.8,25,-0.7,1,3.0,57
2017/12/18,-3.7,-8.2,2.2,26,-1.3,2,1.3,74
2017/12/19,-4.7,-7.3,0.0,28,-2.4,3,2.4,72
2017/12/20,-5.0,-6.6,1.3,28,-3.0,2,1.5,71
2017/12/21,-1.9,-5.5,0.3,28,0.9,2,1.4,78
2017/12/22,1.2,-1.9,0.6,28,4.0,0,1.9,70
2017/12/23,1.8,-1.1,2.3,26,5.2,0,2.3,73
2017/12/24,1.9,-3.5,1.3,22,5.8,0,3.7,71
2017/12/25,3.4,-4.0,2.7,20,8.8,1,7.0,68
2017/12/26,-6.3,-7.7,0.0,23,-3.7,10,2.8,70
2017/12/27,-5.5,-7.3,1.6,24,-2.9,1,3.7,57
2017/12/28,-3.0,-4.8,3.1,26,-1.2,6,5.1,62
2017/12/29,-2.7,-4.7,2.1,28,-0.9,7,2.9,63
2017/12/30,-1.6,-4.0,2.9,31,1.8,3,1.9,75
2017/12/31,-2.0,-5.3,6.2,27,0.8,1,1.8,74
2018/1/1,0.4,-2.6,0.3,29,3.0,4,2.9,87
2018/1/2,1.1,-1.1,2.5,26,4.3,3,2.2,73
2018/1/3,-0.7,-2.6,0.9,31,1.9,10,2.3,71
2018/1/4,-1.7,-3.2,0.1,33,-0.2,5,2.0,75
2018/1/5,0.1,-1.4,0.0,32,1.0,0,1.7,66
2018/1/6,-0.7,-2.7,2.4,43,1.7,14,3.4,72
2018/1/7,-1.6,-3.6,5.1,49,0.2,9,3.3,64
2018/1/8,2.1,-2.2,0.4,41,4.4,0,2.8,69
2018/1/9,2.3,-2.3,1.4,40,5.9,9,3.5,79
2018/1/10,-1.8,-4.0,4.7,38,0.4,0,3.3,54
2018/1/11,-2.8,-6.7,7.5,34,-0.3,0,3.6,52
2018/1/12,-2.9,-5.2,5.1,54,-0.7,22,1.9,77
2018/1/13,-4.6,-8.7,5.6,52,-1.4,2,1.4,74
2018/1/14,-3.6,-6.2,4.2,53,-0.5,7,2.1,67
2018/1/15,0.7,-5.0,0.8,48,3.3,2,3.2,75
2018/1/16,-0.2,-1.6,1.3,44,1.5,2,2.6,55
2018/1/17,-0.7,-2.9,3.0,42,1.1,1,1.8,69
2018/1/18,0.1,-2.9,0.1,47,3.4,7,2.2,77
2018/1/19,-1.5,-3.0,3.3,49,0.2,3,4.4,57
2018/1/20,-1.3,-5.6,5.8,45,2.6,1,2.7,64
2018/1/21,-6.2,-9.6,2.2,44,-1.2,0,3.5,55
2018/1/22,-6.7,-9.3,3.4,43,-4.3,0,1.8,63
2018/1/23,-2.5,-7.1,2.1,50,1.7,8,5.1,66
2018/1/24,-7.6,-11.6,5.7,50,-4.2,0,2.8,46
2018/1/25,-7.1,-12.7,3.4,53,-3.5,8,3.8,60
2018/1/26,-3.9,-5.2,3.2,63,-1.8,14,6.2,66
2018/1/27,-3.7,-5.1,3.5,66,-1.2,7,4.1,62
2018/1/28,-3.9,-6.3,1.3,65,-2.3,8,2.4,68
2018/1/29,-7.1,-9.6,3.5,66,-5.3,1,3.3,57
2018/1/30,-7.5,-11.5,4.0,61,-5.1,0,1.8,58
2018/1/31,-6.3,-10.3,1.6,59,-3.2,0,1.6,70
2018/2/1,-5.5,-9.4,7.7,57,-1.1,0,1.4,67
2018/2/2,-6.5,-11.1,8.6,56,-1.7,0,1.2,64
2018/2/3,-3.9,-8.2,1.1,55,-0.9,1,2.2,64
2018/2/4,-2.1,-3.9,1.8,55,0.9,0,2.7,75
2018/2/5,-2.0,-4.6,0.0,59,-0.1,6,2.5,81
2018/2/6,-4.8,-8.2,6.6,59,-1.4,0,2.5,67
2018/2/7,-5.4,-11.1,3.8,58,-1.5,3,2.9,62
2018/2/8,-3.5,-6.4,4.4,59,0.0,3,2.9,62
2018/2/9,-1.8,-5.3,6.7,57,1.8,0,2.2,57
2018/2/10,1.4,-2.0,0.0,54,3.2,0,3.1,77
2018/2/11,-2.9,-8.1,1.7,57,2.0,6,3.7,77
2018/2/12,-8.9,-10.2,0.0,60,-7.6,4,1.9,68
2018/2/13,-8.1,-9.8,2.4,61,-6.1,2,1.9,68
2018/2/14,-4.3,-8.0,1.7,61,-1.7,3,1.9,71
2018/2/15,-4.2,-5.1,2.7,68,-2.3,7,5.4,63
2018/2/16,-3.1,-6.5,6.8,64,0.1,2,3.3,62
2018/2/17,-2.8,-4.8,4.1,68,1.3,5,4.2,65
2018/2/18,-6.1,-9.0,2.5,76,-4.1,14,2.8,64
2018/2/19,-5.4,-10.1,3.4,78,-2.2,2,1.7,68
2018/2/20,-4.9,-7.4,3.4,70,-2.5,1,2.6,59
2018/2/21,-6.5,-9.5,6.4,69,-4.2,1,3.3,52
2018/2/22,-4.1,-10.4,7.4,66,-0.5,0,3.0,54
2018/2/23,-0.1,-3.4,4.6,80,4.4,17,3.6,70
2018/2/24,-3.8,-7.1,5.2,66,-1.2,0,3.2,49
2018/2/25,-5.3,-6.8,4.3,65,-2.3,0,2.6,56
2018/2/26,-4.7,-7.7,4.7,64,-1.1,0,2.8,63
2018/2/27,-5.0,-10.1,9.3,65,-0.7,1,1.2,59
2018/2/28,-3.7,-9.3,4.0,63,0.4,0,1.5,68
2018/3/1,0.0,-3.8,0.0,87,1.6,26,4.9,85
2018/3/2,0.0,-1.7,0.1,89,3.4,7,7.4,71
2018/3/3,0.9,-4.2,2.2,86,3.7,0,2.6,68
2018/3/4,4.4,0.3,2.9,78,10.2,0,4.0,66
2018/3/5,-1.4,-3.4,0.0,69,0.6,1,4.6,57
2018/3/6,-4.7,-6.6,3.3,71,-2.3,2,4.3,59
2018/3/7,-4.0,-6.7,5.5,69,-1.1,0,2.7,49
2018/3/8,0.9,-5.6,0.0,68,6.0,0,6.0,73
2018/3/9,2.9,-0.1,0.0,63,7.2,3,6.0,85
2018/3/10,0.0,-2.6,9.4,63,1.5,0,4.8,57
2018/3/11,0.3,-3.9,7.5,61,3.5,1,2.5,61
2018/3/12,0.8,-0.4,3.8,62,2.6,2,3.2,71
2018/3/13,2.8,-0.5,0.0,59,8.9,0,4.3,69
2018/3/14,3.8,2.2,4.5,56,6.0,0,3.8,70
2018/3/15,4.4,0.8,3.1,53,8.4,1,6.7,82
2018/3/16,-1.2,-5.4,1.6,68,1.1,21,5.8,74
2018/3/17,-1.0,-7.8,8.2,71,3.2,3,2.3,57
2018/3/18,4.0,0.0,8.6,52,7.8,0,4.0,56
2018/3/19,2.1,-1.3,5.3,47,6.5,0,5.6,51
2018/3/20,-1.7,-3.4,3.5,51,1.3,7,3.7,66
2018/3/21,-0.7,-6.4,10.8,48,4.0,0,3.1,55
2018/3/22,3.2,-0.5,0.2,45,6.6,0,3.2,59
2018/3/23,2.3,0.1,9.2,42,5.0,0,3.3,55
2018/3/24,4.5,-2.0,9.9,40,10.0,0,2.6,51
2018/3/25,6.9,3.4,10.5,35,9.5,0,3.0,55
2018/3/26,5.5,2.1,4.4,28,8.8,0,3.6,68
2018/3/27,6.7,0.2,11.4,24,12.4,0,4.9,56
2018/3/28,10.8,5.0,4.4,15,16.4,0,5.0,59
2018/3/29,7.8,4.3,10.0,3,12.3,0,3.7,55
2018/3/30,5.5,2.1,10.4,0,8.8,0,3.9,42
2018/3/31,8.0,0.4,8.4,0,15.6,0,1.6,40
2018/4/1,6.2,4.8,0.0,0,8.3,0,1.9,76
2018/4/2,7.0,2.9,11.2,0,13.0,0,4.8,65
2018/4/3,6.5,4.8,0.0,0,8.4,0,4.3,80
2018/4/4,5.0,0.8,1.7,0,7.9,0,4.9,35
2018/4/5,2.9,-0.1,6.6,0,7.0,0,4.5,35
2018/4/6,2.1,1.2,0.0,0,3.7,0,2.1,65
2018/4/7,2.7,0.8,0.9,0,6.1,0,2.7,76
2018/4/8,4.4,-0.3,3.8,2,8.5,2,2.9,58
2018/4/9,4.5,1.8,2.4,0,8.6,0,3.1,57
2018/4/10,7.2,2.1,11.9,0,11.9,0,3.4,41
2018/4/11,8.5,6.1,1.1,0,12.1,0,8.4,65
2018/4/12,7.9,3.6,7.8,0,14.4,0,4.1,59
2018/4/13,4.4,2.5,6.6,0,7.0,0,5.5,55
2018/4/14,5.5,2.0,3.7,0,10.5,0,3.6,58
2018/4/15,4.2,0.9,0.0,0,6.6,0,2.5,84
2018/4/16,6.3,1.1,7.6,0,10.6,0,3.9,59
2018/4/17,10.1,2.4,12.5,0,16.6,0,2.5,43
2018/4/18,10.6,5.4,12.4,0,19.1,0,3.2,53
2018/4/19,11.1,4.4,11.1,0,20.1,0,1.8,51
2018/4/20,12.7,8.8,10.8,0,19.8,0,2.3,66
2018/4/21,15.8,8.9,10.5,0,24.5,0,3.2,52
2018/4/22,9.8,6.9,7.4,0,12.6,0,4.1,63
2018/4/23,9.6,4.2,11.8,0,16.4,0,2.6,51
2018/4/24,10.3,7.0,0.8,0,13.0,0,3.9,61
2018/4/25,10.1,8.3,0.0,0,13.3,0,1.4,62
2018/4/26,11.2,8.9,7.6,0,14.1,0,3.9,55
2018/4/27,9.0,4.2,9.3,0,14.4,0,4.5,46
2018/4/28,10.1,2.2,7.5,0,17.0,0,2.9,31
2018/4/29,13.3,5.9,11.9,0,21.3,0,3.9,48
2018/4/30,17.5,11.8,5.2,0,24.5,0,4.3,46
2018/5/1,11.6,7.5,9.6,0,17.2,0,3.5,76
2018/5/2,11.4,8.1,1.2,0,15.6,0,2.6,63
2018/5/3,12.5,8.5,1.1,0,16.8,0,5.0,81
2018/5/4,11.5,7.5,6.4,0,16.0,0,3.7,58
2018/5/5,9.3,7.7,0.9,0,12.6,0,2.8,64
2018/5/6,8.6,6.9,0.4,0,10.2,0,2.4,80
2018/5/7,10.4,8.5,12.7,0,14.0,0,4.3,69
2018/5/8,9.3,6.6,6.4,0,13.7,0,2.9,69
2018/5/9,9.1,5.6,6.6,0,14.1,0,3.8,62
2018/5/10,9.1,5.7,7.1,0,14.2,0,2.6,64
2018/5/11,13.9,6.6,12.2,0,20.5,0,2.2,59
2018/5/12,15.9,10.2,12.1,0,22.1,0,2.0,54
2018/5/13,14.1,12.1,0.0,0,15.4,0,3.9,69
2018/5/14,10.8,8.6,0.1,0,13.4,0,4.0,89
2018/5/15,16.7,8.2,11.9,0,24.2,0,2.6,60
2018/5/16,19.3,12.8,7.6,0,27.8,0,3.3,57
2018/5/17,14.7,10.6,5.8,0,20.3,0,6.1,60
2018/5/18,10.5,7.8,0.0,0,14.5,0,3.6,65
2018/5/19,10.1,7.5,0.0,0,12.2,0,2.8,69
2018/5/20,13.3,7.7,12.6,0,18.8,0,5.1,48
2018/5/21,15.7,10.2,12.6,0,21.9,0,2.0,54
2018/5/22,18.9,12.2,13.3,0,26.9,0,2.3,38
2018/5/23,17.3,12.5,2.5,0,22.3,0,4.3,46
2018/5/24,15.3,12.1,11.5,0,20.2,0,3.6,49
2018/5/25,13.4,11.0,4.0,0,18.4,0,4.6,62
2018/5/26,11.5,9.6,8.7,0,14.8,0,5.3,66
2018/5/27,12.4,9.9,8.7,0,16.4,0,3.8,63
2018/5/28,14.7,8.9,4.1,0,20.8,0,1.7,58
2018/5/29,16.5,10.5,13.4,0,23.1,0,2.1,58
2018/5/30,19.8,11.2,10.3,0,28.2,0,3.4,52
2018/5/31,17.1,15.7,1.6,0,21.6,0,3.1,83
2018/6/1,15.1,12.4,9.5,0,17.6,0,4.8,77
2018/6/2,16.8,11.1,9.2,0,23.0,0,3.1,62
2018/6/3,19.6,14.4,6.4,0,23.5,0,3.9,56
2018/6/4,22.0,14.5,13.4,0,30.7,0,2.0,49
2018/6/5,21.6,16.9,6.1,0,28.7,0,2.0,51
2018/6/6,22.1,17.6,12.7,0,28.9,0,2.3,48
2018/6/7,20.9,16.6,7.5,0,26.9,0,2.3,57
2018/6/8,14.8,11.9,0.0,0,18.1,0,3.0,91
2018/6/9,11.7,10.3,0.6,0,14.3,0,6.0,70
2018/6/10,12.5,8.0,11.0,0,16.9,0,4.1,59
2018/6/11,14.1,11.3,4.8,0,16.5,0,5.7,71
2018/6/12,11.2,8.5,0.0,0,14.3,0,2.2,92
2018/6/13,9.4,7.8,0.0,0,11.5,0,3.6,87
2018/6/14,10.5,9.2,4.9,0,13.7,0,6.5,64
2018/6/15,12.4,7.2,9.5,0,18.0,0,2.6,59
2018/6/16,14.0,11.2,5.9,0,19.8,0,2.5,66
2018/6/17,13.2,10.3,4.0,0,16.6,0,4.4,66
2018/6/18,15.4,11.4,4.1,0,20.2,0,5.2,70
2018/6/19,19.4,15.2,13.8,0,24.4,0,6.7,65
2018/6/20,17.1,15.5,2.2,0,20.5,0,8.0,78
2018/6/21,17.7,15.0,4.9,0,22.1,0,5.4,70
2018/6/22,19.0,13.5,6.4,0,25.0,0,2.2,65
2018/6/23,21.6,17.1,3.7,0,26.2,0,4.0,50
2018/6/24,16.6,13.1,3.2,0,22.3,0,4.1,73
2018/6/25,13.5,11.7,2.4,0,16.5,0,5.8,69
2018/6/26,15.9,10.9,4.3,0,21.2,0,3.3,63
2018/6/27,17.9,15.8,0.0,0,19.7,0,3.9,88
2018/6/28,19.1,15.1,1.6,0,23.2,0,2.7,82
2018/6/29,20.8,18.7,0.0,0,23.5,0,4.3,81
2018/6/30,22.0,18.7,8.0,0,28.6,0,2.0,77
2018/7/1,22.4,20.1,0.0,0,25.1,0,1.7,89
2018/7/2,22.0,19.9,0.1,0,25.0,0,1.8,90
2018/7/3,22.1,20.3,0.0,0,24.2,0,1.5,91
2018/7/4,20.9,15.9,0.3,0,24.3,0,2.0,91
2018/7/5,14.1,12.1,0.0,0,16.0,0,2.0,86
2018/7/6,14.7,10.5,8.2,0,19.3,0,2.1,64
2018/7/7,15.0,13.2,0.0,0,16.5,0,3.7,69
2018/7/8,18.6,14.1,9.9,0,24.2,0,2.4,67
2018/7/9,19.4,16.3,1.5,0,23.6,0,1.7,72
2018/7/10,19.7,17.1,1.4,0,24.6,0,1.3,82
2018/7/11,18.0,15.8,6.6,0,22.1,0,4.8,83
2018/7/12,20.8,14.7,8.7,0,27.4,0,2.1,71
2018/7/13,20.4,18.6,0.3,0,23.9,0,1.6,80
2018/7/14,22.8,19.1,3.9,0,28.2,0,2.3,76
2018/7/15,20.3,18.5,0.3,0,22.9,0,3.7,84
2018/7/16,18.7,17.5,0.0,0,21.3,0,2.6,86
2018/7/17,20.1,17.3,4.7,0,24.1,0,2.2,76
2018/7/18,20.9,18.3,3.5,0,25.0,0,2.0,76
2018/7/19,21.4,17.6,6.5,0,26.7,0,3.0,80
2018/7/20,25.1,21.2,11.2,0,29.3,0,3.6,75
2018/7/21,24.8,20.7,2.4,0,30.8,0,2.1,77
2018/7/22,20.7,17.7,2.5,0,23.9,0,4.7,78
2018/7/23,20.1,17.0,10.4,0,25.4,0,3.4,72
2018/7/24,21.2,17.8,8.8,0,25.7,0,2.7,70
2018/7/25,24.0,19.4,13.1,0,29.7,0,2.5,71
2018/7/26,24.6,20.3,9.7,0,30.4,0,3.9,74
2018/7/27,24.8,20.0,12.5,0,31.9,0,2.8,72
2018/7/28,24.7,20.1,13.5,0,28.6,0,5.9,69
2018/7/29,27.3,24.8,13.1,0,31.0,0,5.9,73
2018/7/30,27.1,24.1,11.9,0,31.8,0,5.7,73
2018/7/31,27.9,23.7,12.4,0,33.9,0,3.2,72
2018/8/1,25.5,22.7,8.6,0,32.5,0,3.4,67
2018/8/2,24.5,20.5,12.3,0,29.6,0,3.2,61
2018/8/3,23.1,19.5,9.8,0,28.7,0,3.8,72
2018/8/4,21.3,18.0,1.8,0,25.8,0,3.7,66
2018/8/5,20.4,16.9,6.5,0,25.5,0,3.6,73
2018/8/6,21.2,16.3,10.1,0,27.5,0,2.1,67
2018/8/7,19.9,16.5,13.2,0,24.1,0,5.3,64
2018/8/8,22.3,16.9,5.0,0,27.4,0,3.2,63
2018/8/9,22.5,20.9,0.0,0,25.4,0,1.9,86
2018/8/10,22.6,20.0,1.1,0,26.9,0,1.9,91
2018/8/11,20.5,19.1,0.0,0,22.1,0,1.8,94
2018/8/12,22.9,19.8,4.5,0,26.8,0,1.5,80
2018/8/13,22.4,20.9,0.7,0,26.6,0,2.0,88
2018/8/14,21.2,19.9,0.0,0,23.4,0,2.1,91
2018/8/15,20.3,19.0,0.0,0,21.9,0,1.5,97
2018/8/16,16.9,13.7,0.0,0,19.6,0,3.3,93
2018/8/17,16.0,13.2,3.5,0,19.9,0,5.0,74
2018/8/18,17.5,12.8,8.0,0,23.0,0,2.9,70
2018/8/19,19.3,15.6,0.2,0,22.7,0,2.8,77
2018/8/20,22.3,16.1,7.7,0,27.9,0,1.7,77
2018/8/21,21.8,20.0,0.4,0,25.2,0,4.2,81
2018/8/22,25.2,21.1,3.9,0,29.7,0,2.9,81
2018/8/23,24.2,20.7,7.2,0,29.4,0,2.0,69
2018/8/24,22.1,20.6,0.2,0,24.0,0,2.2,83
2018/8/25,20.6,19.3,0.8,0,24.3,0,6.4,87
2018/8/26,21.0,17.4,2.7,0,24.6,0,3.5,82
2018/8/27,18.9,16.7,7.0,0,22.0,0,4.4,82
2018/8/28,19.8,17.5,2.5,0,23.3,0,4.4,78
2018/8/29,19.4,17.8,5.0,0,22.3,0,5.1,74
2018/8/30,19.9,18.0,0.0,0,21.8,0,4.4,88
2018/8/31,20.4,19.3,0.7,0,22.2,0,3.4,89
2018/9/1,19.5,16.0,7.1,0,23.5,0,4.8,76
2018/9/2,19.0,13.5,12.1,0,24.5,0,2.1,65
2018/9/3,19.7,15.9,2.4,0,22.8,0,5.3,82
2018/9/4,23.0,19.9,3.0,0,25.9,0,8.3,78
2018/9/5,24.8,20.9,6.8,0,28.2,0,6.9,70
2018/9/6,23.3,20.2,6.4,0,27.4,0,4.1,64
2018/9/7,22.5,20.1,0.4,0,25.4,0,4.9,74
2018/9/8,21.3,18.1,4.3,0,24.9,0,2.4,65
2018/9/9,18.3,16.4,0.3,0,20.6,0,2.2,63
2018/9/10,16.0,13.9,0.2,0,17.7,0,1.5,62
2018/9/11,15.6,11.0,11.2,0,20.5,0,2.9,65
2018/9/12,16.5,10.5,10.8,0,22.1,0,4.6,67
2018/9/13,18.8,13.8,8.4,0,23.2,0,5.4,75
2018/9/14,21.0,17.5,10.4,0,26.7,0,2.5,76
2018/9/15,20.5,14.5,10.8,0,27.7,0,2.1,71
2018/9/16,21.3,16.7,5.4,0,26.3,0,2.5,72
2018/9/17,21.1,16.9,10.9,0,26.2,0,2.6,58
2018/9/18,19.7,15.5,9.7,0,24.6,0,4.0,50
2018/9/19,18.5,13.7,10.3,0,22.3,0,4.6,51
2018/9/20,17.7,12.5,10.9,0,23.0,0,2.6,55
2018/9/21,18.1,11.5,8.8,0,24.5,0,2.9,62
2018/9/22,17.1,14.7,0.5,0,18.5,0,5.7,70
2018/9/23,18.5,16.2,7.3,0,22.0,0,4.1,80
2018/9/24,19.2,15.9,2.3,0,24.1,0,3.3,76
2018/9/25,17.0,12.6,6.0,0,20.7,0,2.8,63
2018/9/26,15.1,10.9,4.7,0,19.8,0,2.1,72
2018/9/27,15.3,11.7,1.6,0,19.1,0,2.1,70
2018/9/28,15.3,12.2,3.3,0,19.6,0,1.5,79
2018/9/29,15.6,10.2,8.1,0,21.3,0,1.3,72
2018/9/30,16.8,13.2,0.0,0,19.3,0,2.5,83
2018/10/1,18.0,15.9,0.2,0,20.6,0,3.9,83
2018/10/2,15.3,11.9,6.8,0,18.8,0,4.7,68
2018/10/3,15.2,10.5,6.2,0,22.1,0,3.2,64
2018/10/4,14.7,9.0,10.9,0,20.6,0,2.7,60
2018/10/5,14.7,7.5,8.0,0,20.9,0,1.6,67
2018/10/6,15.8,13.4,0.0,0,19.6,0,2.2,79
2018/10/7,15.0,12.9,1.0,0,19.6,0,4.9,92
2018/10/8,16.5,13.0,6.9,0,20.3,0,1.8,72
2018/10/9,15.2,11.5,8.1,0,19.9,0,2.2,62
2018/10/10,13.4,9.1,0.5,0,16.7,0,2.7,64
2018/10/11,16.2,13.2,0.7,0,20.4,0,4.0,80
2018/10/12,14.1,12.5,4.6,0,18.1,0,3.5,75
2018/10/13,13.5,10.1,5.5,0,18.3,0,1.9,73
2018/10/14,12.3,8.4,4.8,0,17.2,0,2.8,80
2018/10/15,14.0,9.7,6.3,0,19.5,0,3.2,73
2018/10/16,12.2,8.9,4.3,0,15.4,0,1.9,70
2018/10/17,10.2,6.8,6.9,0,14.0,0,3.4,61
2018/10/18,10.2,7.2,5.4,0,13.6,0,2.8,72
2018/10/19,9.6,5.2,9.9,0,15.3,0,1.3,71
2018/10/20,10.8,4.7,6.8,0,17.9,0,1.8,70
2018/10/21,12.2,5.7,9.1,0,19.4,0,2.1,71
2018/10/22,11.6,7.3,9.4,0,17.3,0,1.5,74
2018/10/23,14.0,10.8,2.9,0,17.5,0,5.4,80
2018/10/24,14.5,10.6,3.9,0,20.3,0,4.5,75
2018/10/25,13.0,8.0,7.2,0,18.4,0,3.2,61
2018/10/26,12.4,7.1,7.2,0,16.4,0,3.3,70
2018/10/27,14.2,9.9,2.6,0,19.7,0,4.9,75
2018/10/28,10.2,6.6,3.6,0,14.9,0,2.0,70
2018/10/29,10.6,6.5,5.1,0,14.4,0,5.8,62
2018/10/30,7.2,4.3,5.3,0,10.2,0,3.1,66
2018/10/31,6.6,4.3,1.3,0,10.1,0,3.0,84
2018/11/1,7.5,5.0,1.8,0,11.2,0,1.7,89
2018/11/2,9.0,5.7,5.0,0,13.7,0,1.8,77
2018/11/3,9.3,3.9,9.4,0,16.0,0,1.2,74
2018/11/4,10.9,4.4,8.1,0,17.9,0,1.7,70
2018/11/5,11.2,6.7,3.1,0,14.8,0,1.2,82
2018/11/6,10.9,9.3,0.2,0,12.1,0,2.5,79
2018/11/7,8.0,4.1,4.9,0,11.2,0,2.9,61
2018/11/8,7.3,2.1,5.8,0,10.6,0,2.2,77
2018/11/9,12.2,10.3,0.1,0,15.6,0,7.8,82
2018/11/10,13.7,8.2,1.9,0,17.2,0,3.1,66
2018/11/11,8.9,7.3,2.8,0,11.5,0,2.0,67
2018/11/12,8.8,6.4,3.6,0,12.4,0,2.1,61
2018/11/13,6.7,4.6,2.1,0,9.6,0,2.5,78
2018/11/14,5.1,3.4,1.6,0,7.5,0,1.6,86
2018/11/15,6.6,4.3,2.8,0,10.2,0,2.4,73
2018/11/16,9.3,5.7,0.3,0,12.4,0,3.2,63
2018/11/17,5.0,4.0,4.7,0,7.3,0,4.3,58
2018/11/18,6.3,4.5,1.7,0,9.9,0,2.1,54
2018/11/19,5.7,3.3,0.0,0,7.3,0,3.1,76
2018/11/20,4.0,1.7,3.6,0,7.3,0,3.6,65
2018/11/21,1.8,-0.1,2.2,3,4.1,3,2.7,76
2018/11/22,0.9,-1.2,0.9,9,2.8,9,2.9,81
2018/11/23,-1.2,-3.0,7.6,11,1.0,2,4.5,59
2018/11/24,0.8,-3.0,5.7,7,3.9,0,2.1,68
2018/11/25,5.1,-0.2,2.1,5,8.3,0,3.8,75
2018/11/26,5.9,2.6,6.4,0,9.6,0,3.7,62
2018/11/27,9.3,2.5,4.2,0,14.0,0,3.5,64
2018/11/28,3.9,1.0,6.3,0,6.4,0,4.0,59
2018/11/29,0.0,-2.6,4.0,3,2.7,3,3.2,67
2018/11/30,-1.4,-4.0,3.9,3,0.7,1,2.8,67
2018/12/1,-0.2,-2.0,0.5,2,1.7,1,3.8,71
2018/12/2,3.5,-2.5,8.4,1,7.6,0,3.1,57
2018/12/3,6.8,-0.4,8.1,0,13.0,0,2.7,68
2018/12/4,10.1,7.5,0.0,0,12.7,0,6.2,88
2018/12/5,2.2,-2.2,1.6,0,8.0,0,5.8,67
2018/12/6,-0.9,-2.2,0.4,1,0.8,1,1.8,76
2018/12/7,-3.2,-5.8,0.0,17,-1.9,17,3.2,84
2018/12/8,-5.9,-7.9,0.5,15,-5.1,3,2.4,75
2018/12/9,-5.8,-8.1,1.9,13,-4.0,0,3.3,63
2018/12/10,-5.5,-8.4,8.1,10,-2.8,0,3.4,57
2018/12/11,-3.9,-8.8,0.2,11,-1.4,2,1.5,78
2018/12/12,-3.1,-5.9,0.0,12,-1.6,3,1.3,83
2018/12/13,-3.6,-6.9,7.5,11,-1.2,0,1.8,71
2018/12/14,-2.6,-4.9,1.8,31,0.7,22,3.5,79
2018/12/15,-1.4,-4.3,4.2,30,0.9,3,2.1,67
2018/12/16,2.7,-0.4,0.9,22,4.9,0,3.8,74
2018/12/17,1.6,0.0,0.0,14,2.8,2,1.8,92
2018/12/18,-0.8,-2.3,1.7,18,0.6,7,2.7,78
2018/12/19,-1.2,-3.8,1.3,20,2.2,7,3.2,77
2018/12/20,-1.8,-4.4,4.7,19,0.7,0,4.0,57
2018/12/21,0.7,-5.3,2.8,15,3.4,0,2.5,64
2018/12/22,1.6,0.7,0.5,13,2.8,1,1.3,89
2018/12/23,1.8,-1.0,0.0,13,4.3,4,2.5,83
2018/12/24,-2.8,-4.1,3.5,13,-1.0,0,4.0,65
2018/12/25,-1.3,-3.3,2.7,12,0.9,1,1.8,68
2018/12/26,-1.9,-6.8,3.8,16,1.2,5,2.3,73
2018/12/27,-7.2,-8.9,1.3,19,-5.9,4,2.6,70
2018/12/28,-4.7,-7.1,5.8,23,-2.7,7,5.7,62
2018/12/29,-3.5,-5.1,3.0,23,-1.0,5,5.3,63
2018/12/30,-0.9,-4.5,0.5,29,0.8,9,5.5,76
2018/12/31,-1.2,-3.6,0.1,31,0.5,2,2.9,85
2019/1/1,-1.9,-3.1,1.3,33,-0.5,4,2.8,73
2019/1/2,-4.1,-7.0,4.9,29,-0.6,0,2.0,68
2019/1/3,-3.3,-8.1,0.4,28,-0.8,0,2.8,66
2019/1/4,-0.2,-2.6,1.2,27,2.9,1,2.3,63
2019/1/5,-2.2,-3.7,3.2,35,-0.3,13,4.9,77
2019/1/6,-3.0,-4.8,4.2,38,-1.2,7,4.6,68
2019/1/7,-4.8,-6.9,3.6,40,-3.1,3,2.9,74
2019/1/8,-3.5,-7.0,3.7,36,0.3,0,2.1,68
2019/1/9,-2.0,-4.7,4.7,36,0.7,6,4.3,63
2019/1/10,0.5,-2.4,6.1,36,4.1,4,3.9,60
2019/1/11,-3.6,-5.9,0.3,56,-1.8,20,3.8,77
2019/1/12,-2.4,-5.1,1.1,50,-0.2,0,3.6,70
2019/1/13,-5.1,-7.5,6.9,45,-2.3,0,1.2,66
2019/1/14,-5.0,-8.7,8.0,42,-1.9,0,1.7,70
2019/1/15,0.1,-4.7,0.1,39,3.5,0,5.1,79
2019/1/16,-3.0,-4.4,6.3,38,0.2,7,3.4,68
2019/1/17,-7.9,-12.3,0.0,43,-3.9,5,3.7,74
2019/1/18,-5.0,-9.2,2.7,48,-2.0,9,6.4,72
